FB,2016-11-23 00:00:00+00:00,120.84
FB,2016-11-25 00:00:00+00:00,120.38
FB,2016-11-28 00:00:00+00:00,120.41
FB,2016-11-29 00:00:00+00:00,120.87
FB,2016-11-30 00:00:00+00:00,118.42
FB,2016-12-01 00:00:00+00:00,115.1
FB,2016-12-02 00:00:00+00:00,115.4
FB,2016-12-05 00:00:00+00:00,117.43
FB,2016-12-06 00:00:00+00:00,117.31
FB,2016-12-07 00:00:00+00:00,117.95
FB,2016-12-08 00:00:00+00:00,118.91
FB,2016-12-09 00:00:00+00:00,119.68
FB,2016-12-12 00:00:00+00:00,117.77
FB,2016-12-13 00:00:00+00:00,120.31
FB,2016-12-14 00:00:00+00:00,120.21
FB,2016-12-15 00:00:00+00:00,120.57
FB,2016-12-16 00:00:00+00:00,119.87
FB,2016-12-19 00:00:00+00:00,119.24
FB,2016-12-20 00:00:00+00:00,119.09
FB,2016-12-21 00:00:00+00:00,119.04
FB,2016-12-22 00:00:00+00:00,117.4
FB,2016-12-23 00:00:00+00:00,117.27
FB,2016-12-27 00:00:00+00:00,118.01
FB,2016-12-28 00:00:00+00:00,116.92
FB,2016-12-29 00:00:00+00:00,116.35
FB,2016-12-30 00:00:00+00:00,115.05
FB,2017-01-03 00:00:00+00:00,116.86
FB,2017-01-04 00:00:00+00:00,118.69
FB,2017-01-05 00:00:00+00:00,120.67
FB,2017-01-06 00:00:00+00:00,123.41
FB,2017-01-09 00:00:00+00:00,124.9
FB,2017-01-10 00:00:00+00:00,124.35
FB,2017-01-11 00:00:00+00:00,126.09
FB,2017-01-12 00:00:00+00:00,126.62
FB,2017-01-13 00:00:00+00:00,128.34
FB,2017-01-17 00:00:00+00:00,127.87
FB,2017-01-18 00:00:00+00:00,127.92
FB,2017-01-19 00:00:00+00:00,127.55
FB,2017-01-20 00:00:00+00:00,127.04
FB,2017-01-23 00:00:00+00:00,128.93
FB,2017-01-24 00:00:00+00:00,129.37
FB,2017-01-25 00:00:00+00:00,131.48
FB,2017-01-26 00:00:00+00:00,132.78
FB,2017-01-27 00:00:00+00:00,132.18
FB,2017-01-30 00:00:00+00:00,130.98
FB,2017-01-31 00:00:00+00:00,130.32
FB,2017-02-01 00:00:00+00:00,133.23
FB,2017-02-02 00:00:00+00:00,130.84
FB,2017-02-03 00:00:00+00:00,130.98
FB,2017-02-06 00:00:00+00:00,132.06
FB,2017-02-07 00:00:00+00:00,131.84
FB,2017-02-08 00:00:00+00:00,134.2
FB,2017-02-09 00:00:00+00:00,134.14
FB,2017-02-10 00:00:00+00:00,134.19
FB,2017-02-13 00:00:00+00:00,134.05
FB,2017-02-14 00:00:00+00:00,133.85
FB,2017-02-15 00:00:00+00:00,133.44
FB,2017-02-16 00:00:00+00:00,133.84
FB,2017-02-17 00:00:00+00:00,133.53
FB,2017-02-21 00:00:00+00:00,133.72
FB,2017-02-22 00:00:00+00:00,136.12
FB,2017-02-23 00:00:00+00:00,135.36
FB,2017-02-24 00:00:00+00:00,135.44
FB,2017-02-27 00:00:00+00:00,136.41
FB,2017-02-28 00:00:00+00:00,135.54
FB,2017-03-01 00:00:00+00:00,137.42
FB,2017-03-02 00:00:00+00:00,136.76
FB,2017-03-03 00:00:00+00:00,137.17
FB,2017-03-06 00:00:00+00:00,137.42
FB,2017-03-07 00:00:00+00:00,137.3
FB,2017-03-08 00:00:00+00:00,137.72
FB,2017-03-09 00:00:00+00:00,138.24
FB,2017-03-10 00:00:00+00:00,138.79
FB,2017-03-13 00:00:00+00:00,139.6
FB,2017-03-14 00:00:00+00:00,139.32
FB,2017-03-15 00:00:00+00:00,139.72
FB,2017-03-16 00:00:00+00:00,139.99
FB,2017-03-17 00:00:00+00:00,139.84
FB,2017-03-20 00:00:00+00:00,139.94
FB,2017-03-21 00:00:00+00:00,138.51
FB,2017-03-22 00:00:00+00:00,139.59
FB,2017-03-23 00:00:00+00:00,139.53
FB,2017-03-24 00:00:00+00:00,140.34
FB,2017-03-27 00:00:00+00:00,140.32
FB,2017-03-28 00:00:00+00:00,141.76
FB,2017-03-29 00:00:00+00:00,142.65
FB,2017-03-30 00:00:00+00:00,142.41
FB,2017-03-31 00:00:00+00:00,142.05
FB,2017-04-03 00:00:00+00:00,142.28
FB,2017-04-04 00:00:00+00:00,141.73
FB,2017-04-05 00:00:00+00:00,141.85
FB,2017-04-06 00:00:00+00:00,141.17
FB,2017-04-07 00:00:00+00:00,140.78
FB,2017-04-10 00:00:00+00:00,141.04
FB,2017-04-11 00:00:00+00:00,139.92
FB,2017-04-12 00:00:00+00:00,139.58
FB,2017-04-13 00:00:00+00:00,139.39
FB,2017-04-17 00:00:00+00:00,141.42
FB,2017-04-18 00:00:00+00:00,140.96
FB,2017-04-19 00:00:00+00:00,142.27
FB,2017-04-20 00:00:00+00:00,143.8
FB,2017-04-21 00:00:00+00:00,143.68
FB,2017-04-24 00:00:00+00:00,145.47
FB,2017-04-25 00:00:00+00:00,146.49
FB,2017-04-26 00:00:00+00:00,146.56
